adilv;3;Who was mainly responsible for the creation of the Misty Mountains?;Melkor;Aule;Manwe;Gothmog;A
adiq;1;What did Yavanna need to heal the Two Trees after Melkors attack?;Silmaril
adiq;1;Which of the Valier is known as "Giver of Fruits?";Yavanna
adiq;1;Who created the two Trees of Valinor?;Yavanna
adiq;2;Which Valar names originally were names of the places, where they live?;Mandos and Manwe; Lórien and Aule; Manwe and Aule; Lórien and Mandos;D
adiq;3;What is NOT a name of the Taniquetil where Manwë lives?;Elerrína;Oiolosse;Amon Uilos;Meneltarma;D
adiq;3;Where was the Máhanaxar, the council place of the Valar located?;Near Ezellohar, the green hill of the Two Trees;In the center of Valmar;Before the Hall of Ilmarin on Taniquetil;On the island in Lake Lórellin;A
adiqsv;3;Under who's command stood Thorondor, Lord of the Eagles?;Turgon;Manwë;Varda;Melkor;B
adiqv;3;Manwë was also known as "Lord of the Wind", what is that name in Quenya?;Námo;Súlimo;Earnil;Númendil;B
adiqv;3;There's a prophecy about an ultimate battle between all Evil and Good to happen, what is called?;Dagor Aglareb;Dagor Bragollach;Dagor-nuin-Giliath;Dagor Dagorath;D
adiqv;3;What is the Proper Name of the Vala Lórien?;Irmo;Aulë;Mandos;Oromë;A
adiqv;3;What is the Proper Name of the Vala Mandos?;Lórien;Aulë;Námo;Oromë;C
adiqv;3;What was Sauron's original name?;Melkor;Maitimo;Mahtan;Mairon;D
adiqv;3;What was the name of Manwe's spouse?;Yavanna;Nienna;Varda;Estë;C
adiqv;3;What was the name of Morgoth's associate in the destruction of the Two Trees of Valinor?;Sauron;Ungoliant;Gothmog;Glaurung;B
adiqv;3;Which of the Valar is known as "Lord of the Waters"?;Este;Aulë;Ulmo;Mandos;C
adiqv;3;Which of the Valier was responsible for the Ents?;Nienna;Vairë;Varda;Yavanna;D
adiqv;3;Who is Eru?;First king of the Rohirrim;God over Everything;Dark Lord of the First Age;First king of the Noldor;B
adiru;1;True or false: Sauron left the One Ring behind, when he went to Númenor.;true
adiru;4;Which of the following participated in creating Númenor?;Osse;Aule;Orome;Yavanna;ABD
adisv;1;What was the name of the chieftain of the Balrogs of Angband?;Gothmog
adisv;3;What is the name of the Lord of the Balrogs in the First Age?;Melkor;Gothmog;Ancalagon;Ungoliant;B
adisv;3;What was the name of Morgoth's first stronghold?;Utumno;Angband;Dol Guldur;Formenos;A
adisv;3;What was the name of Morgoth's second stronghold?;Utumno;Angband;Dol Guldur;Formenos;B
adisv;3;Who was Sauron's master in the First Age?;Orome;Manwe;Morgoth;Gothmog;C
adisv;3;Who was the first Dark Lord of Middle-earth?;Sauron;Annatar;Melkor;Gothmog;C
adisv;3;Who was the greatest of the Balrogs serving the first Dark Lord Melkor?;Morgoth;Lungorthin;Gothmog;Glaurung;C
adiv;3;How long was Morgoth imprisoned by the Valar?;1 Century;7 Years;5 Decades;3 Ages;D
adiv;3;What does the term "Morgoth's Ring" refer to?;The One Ring;Morgoth's Iron Crown;The Valley encircled by the Thangorodrim;All of Arda;D
adoqv;1;Who caused the creation of evil creatures such as Shelob and others?;Ungoliant
adpstv;4;Which of the following are wingless drakes?;Ancalagon;Smaug;Glaurung;Scatha;CD
adq;1;On which continent is Valinor placed?;Aman
adq;2;How many hours had a Day of the Trees in Valinor?;12;0
adqv;3;Telperion and Laurelin were the names of?;Two Valar;A pair of elf twins;Two Trees;Two Mountains;C
adru;3;What is the name of the highest peak in Númenor?;Túna;Taniquetil;Caradhras;Meneltarma;D
adsv;1;Who, after driving everyone else away, dwelled in the halls of Nargothrond?;Glaurung
adsv;3;Who was the first dragon that dwelled in Middle-earth?;Glaurung;Ancalagon;Scatha;Smaug;A
adv;3;Which of the following is NOT a name given to the race of men?;Atani;After-born;Children of the Sun;Alfírimar;D
advq;3;Why did the Vanyar leave their home in Tirion upon Túna, where they lived long together with the Noldor?;There was a conflict about gems;They moved to Valinor as they were attracted by the light of the Trees;Their number grew and there was not enough space in Tirion;They didn't want to live there after the exile of the Noldor;B
ae;4;Which of the following are languages spoken by men of Middle-earth?;Adûnaic;Westron;Vanyarin;Khuzdul;AB
aefgkstu;3;Narsil was crafted by...;an Elf;a Man;a Dwarf;a Maia;C
aefgou;4;Which races fought as part of the Last Alliance against Sauron in the late Second Age?;Dwarves;Men;Elves;Wizards;ABC
aefklt;2;How much older is Arwen than Aragorn?;2960;100
aeflt;3;What did Aragorn give to Arwen as a token of his love for her?;Elendilmir;Ring of Barahir;Evenstar;Silmaril;B
aeflt;3;Where did Arwen and Aragorn pledge their love and accept the Doom of Men?;Cerin Amroth;Minas Tirith;Caras Galadhon;Rivendell;A
aefn;3;Eldarion is Arwen's...;son;brother;cousin;uncle;A
aefnt;3;What did Aragorn need to secure before Elrond would give him his consent to marry Arwen?;Minas Tirith;A sapling of the white Tree;The destruction of the One Ring;The kingship of Gondor and Arnor;D
aefnt;3;What is the name of Aragorn and Arwen's son who became the 2nd King of the Reunited Kingdom?;Aragorn II.;Eldarion;Isildur II;Meneldur;B
aefsv;3;What is the name of Elrond's brother?;Elladan;Elrohir;Elros;Elwing;C
aeft;1;True or false: Arwen and Aragorn are already related before their marriage.;true
aeft;3;Before their marriage, how are Arwen and Aragorn related?;Aragorn is a man and Arwen an elf, they cannot be related.;in the end every Tolkien character is somehow related to everyone else.;Arwen is Aragorn's first cousin sixty-three times removed.;Arwen is Aragorn's fourth cousin thirty-five times removed.;C
aeft;3;Who prophesied that the Witch-king would not fall by the hand of a Man?;He himself;Glorfindel;Arwen;Gandalf;B
aeftuv;2;In the history of Arda, how many places were named 'Minas Tirith'?;2;0
aeh;4;Which of the following persons have at least one child after the War of the Ring?;Aragorn;Éowyn;Legolas;Pippin;ABD
aehjnt;4;What is "Faramir" in the Fourth Age?;Prince of Ithilien;Son of King Ondoher;Son of Peregrin Took;Steward of Gondor;ACD
aehmt;3;What was the gift which Éowyn gave to Merry at their last parting?;A sword;A helm;A horn;A piece of rohirric art;C
aekmt;3;Under which false name did Aragorn secretly fight Sauron as Ranger for many years?;Grey Pilgrim;Agarwaen;Thorongil;Maglor;C
aeknt;4;Which of the following are titles or names given to Aragorn?;Elessar;Estel;Renewer;Telcontar;ABCD
aekpt;3;Khamûl is...;a Ringwraith;an Ork Lieutenant;the Mouth of Sauron;the Commander of the Corsairs;A
aekt;2;How many years did the realm of Angmar exist?;675;150
aekt;3;How old was Aragorn when his father Arathorn was slain by Orcs?;2;4;11;18;A
aekt;3;What does the Sindarin name "Angmar" mean?;Black Land;Coldfells;Iron Home;Wasteland;C
aekt;3;What is "Gilraen"?;River in Gondor;3rd prince of Dol Amroth;Elven ship type;Mother of Aragorn II.;D
aekt;3;What is Andrath?;Pass;Region;River;Village;A
aekt;3;What is the capital of Angmar?;Fornost;Mount Gram;Mount Gundabad;Carn Dûm;D
aekt;3;Where did the three realms of Arnor come together?;Bree;Weathertop;Towerhills;Brandywine Bridge;B
aekt;3;Where do the Barrow-wights of the Barrow-Downs stem from?;Mordor;Angmar;Graves of Cardolan men;Depths of the world;B
aekt;3;Who was Aragorn's maternal grandfather?;Halbarad;Gilbarad;Dírhael;Iorhael;C
aekt;3;Who was Aragorn's paternal grandfather?;Arador;Arathorn;Argonui;Arassuil;A
aekt;4;Against which realms did Angmar wage war in the 3rd Age?;Rivendell;Rhudaur;Lothlórien;Rohan;AB
aekt;4;In which Ages does Angmar exist?;First Age;Second Age;Third Age;Fourth Age;C
aekt;4;Into which realms was Arnor splitted?;Cardolan;Eregion;Rhudaur;Arthedain;ACD
aekt;4;Which of the Arnorian realms survived the attacks of Angmar?;Arthedain;Cardolan;Rhudaur;None survived;D
aektu;3;To which realm belonged Fornost?;Gondor;Númenor;Arnor;Rohan;C
aektu;3;What form of government had Arnor?;Oligarchy;Aristocracy;Monarchy;Dictatorship;C
aektu;4;Which of the following cities had a Palantír at some point?;Annúminas;Fornost;Lond Daer;Tharbad;A
aelt;3;What is Aragorn's childhood elven name?;Estel;Aredhel;Elphir;Gilraen;A
aem;3;Who constructed Helms Deep?;Helm Hammerhand;Eorl the Young;Gondorians;Théoden;C
aempt;3;Where did the Rohirrim live before they got awarded Rohan for helping Gondor?;Coldfells of Rhudaur;Northern Vales of the Anduin;Dunland;Dorwinion;B
aemt;3;Under the name of Thorongil Aragorn once served in the rohirric army. Who was the commander?;Helm Hammerhand;Folcwine;Gúthwine;Thengel;D
aemt;3;What is the relation between Éowyn and Éomer?;Éomer is Éowyn's brother;Éomer is Éowyn's first cousin twice removed;Éomer is Éowyn's father;Éowyn is Éomer's niece;A
aemt;3;What was the capital of Rohan before Edoras?;Meduseld;Helm's Deep;Dunharrow;Aldburg;D
aemt;4;In which Ages does Rohan exist?;First Age;Second Age;Third Age;Fourth Age;CD
aen;2;How old was Aragorn when he died?;210;10
aenmt;3;How far did the line of the gondorian Beacon Hills go?;200 miles westwards;Up to the boundaries to Rohan;Up to the river Snowbourne;Up to Edoras;B
aenrtu;3;What do the Seven Stars on the banner of Gondor represent?;The star formation Valacirca, that signalled the downfall of Morgoth;The seven fiefs of Gondor;The seven sons of Elendil;The stars on the seven ships that bore the Palantíri;D
aenru;3;Who brought the seven Palantíri to Middle-earth?;Gandalf;Saruman;Elendil;Feanor;C
aent;3;In the year 2950 T.A., Finduilas, daughter of Adrahil of Dol Amroth was born. Who were her children?;Brand and Bain;Éowyn and Éomer;Boromir and Faramir;Elladan and Elrohir;C
aent;3;What is the age difference between the brothers Faramir and Boromir?;0 years;1 year;3 years;5 years;D
aent;3;What terrible natural disaster happened in T.A. 1636, killing the King of Gondor and his family?;Extreme rain that destroyed crops and caused a famine.;The Plague;The Fell Winter;It was not a natural disaster, it was the civil war initiated by Castamir.;B
aent;3;What was the name of the Queen of Gondor that used cats to spy on her people?;Ancalimë;Telperien;Berúthiel;Ivriniel;C
aent;3;Who, after Aragorn and Co., saw Boromir's dead body first?;Denethor;Gandalf;Frodo;Faramir;D
aentu;3;Where is Elendil the Tall, First King of Gondor and Arnor, buried?;In the Royal Tombs of Minas Tirith;In the Citadel of Stars in Osgiliath;On Halifirien, the westernmost Beacon-Hill;Below the Stone of Erech in the Morthond Vale;C
aentu;4;In which Ages does Gondor exist?;First Age;Second Age;Third Age;Fourth Age;BCD
aept;1;In which river did Isildur lose the One Ring?;Anduin
aept;3;Where was Isildur killed?;Pelennor Fields;Gladden Fields;Dead Marshes;Barrow-Downs;B
aeru;3;Who was the first Ruling Queen of Númenor?;Tar-Telperien;Tar-Ancalime;Ar-Zimraphel;Tar-Vanimelde;B
aeru;4;In which Ages does Númenor exist?;First Age;Second Age;Third Age;Fourth Age;B
aetu;2;How many Palantíri were there in Middle-earth?;7;1
aetv;3;Which of the following famous Men is Aragorn NOT somehow related to?;Cirion;Earendil;Túrin;Barahir;A
af;3;Do Tolkien's Elves have beards?;Yes, all male elves, but never female ones, usually grow a beard unless they shave it off.;No, other than Men, Hobbits and Dwarves, Elves never get beards.;Only a few very old Elves may grow a beard.;It's unknown, Tolkien never clearly stated what's up with Elves and beards.;C
af;3;Do Tolkien's Elves have pointy ears?;Yes all Elves have pointy ears, they are about as long as the pointy Hobbit ears but a bit less broad.;No, Elves having pointy ears is a common misconception invoked by other fantasy stories.;Only from puberty onwards, which is at an age of fifty to one hundred fifty years.;Noone knows, Tolkien never stated anything about the shapes of Elven ears.;D
af;3;How many years after the death of Aragorn in 120 Forth Age did Arwen die?;1 year later;12 years later;206 years later;unknown, she was immortal.;A
af;3;Which of the following is not an elvish language?;Avarin;Telerin;Nandorin;Edain;D
af;3;Yén, Quenya for "Long Year", is an elvish time unit. How many solar years are equal to 1 Yén?;11;100;111;144;D
af;4;Who of the following do NOT sail into the West?;Legolas;Gimli;Arwen;Galadriel;C
afilt;3;In 2953 the White Council met for the last time. What lie did Saruman present at this meeting?;That Sauron had reclaimed the One Ring;That Sauron had been destroyed;That the One Ring left Middle-earth;That Gandalf was evil;C
afilu;3;Which material are the Three Elven Rings of Power made of?;Ithildin;Moria-Silver;Mithril;Adamant;C
afipt;3;To which realm did Dol Guldur belong initially, before it was abandoned and Sauron moved in?;Lothlórien;Moria;Rohan;Woodland realm;D
afisv;3;Who wielded Glamdring before Gandalf?;Turgon;Feanor;Elrond;Thingol;A
afitu;4;Which of the following have ever worn one of the Three Elven Rings?;Arwen;Elrond;Saruman;Gandalf;BD
afkq;1;True or false: Arwen sails to the Undying Lands after the death of Aragorn.;false
afktu;3;Who is the shipwright at the Grey Havens?;Celeborn;Círdan;Celebrimbor;Caranthur;B
afl;3;What is Sindarin for 'farewell'?;Namárië;Mae govannen;Cuio vae;Avo garo;C
aflt;3;Where is Celebrían, Arwens mother, during the War of the Ring?;She had previously been waylaid by Orcs and was killed.;She had previously sailed to the Undying Lands.;She moved to Lothlórien and was living there.;She was in Rivendell, but retreated from the guests and their council.;B
aflt;3;Where was Arwen born and where did she die?;Born in Rivendell, died in Rivendell;Born in Lothlórien, died in Minas Tirith;Born in Rivendell, died in Lothlórien;Born in Lothlórien, sailed into the West;C
afltu;3;What is the elvish name for the Misty Mountains?;Ered Nimrais;Hithaeglir;Caradhras;Emyn Beraid;B
aflu;3;How many children did Galadriel and Celeborn have?;1;3;4;7;A
aflu;3;Who was the first king of Lothlórien?;Amdír;Celeborn;Elrond;Amroth;A
afn;3;After the War of the Ring, Legolas established an Elf colony somewhere in Middle-earth. Where?;Mirkwood;Eregion;Shire;Ithilien;D
afpqv;3;What are Dark Elves?;Elves that live in a forest, in the shadows of trees;Elves who never saw the light of Valinor;Elves with dark skin colour;Elves that live in caves;B
afpt;1;True or false: Legolas is an elven prince.;true
afpt;3;Orodreth was a king of...;The Woodland Realm;Gondor;Nargothrond;Doriath;C
afpt;3;When Celeborn and Thranduil met in Mirkwood they renamed it...;Eryn Vorn;Eryn Lasgalen;Eryn Forn;Eryn Fuin;B
afptu;1;True or false: Legolas' grandfather is named Oropher.;true
afqv;3;Who is the only daughter of Finarfin?;Arwen;Celebrían;Earwen;Galadriel;D
afqv;3;Who made the seven Palantíri?;The Noldor;The Valar;The Istari;Melkor;A
ag;3;Who are the Gonnhirrim?;People of Gondolin;People of Gondor;Dead People;Dwarves;D
agikltu;3;What happened with the Seven Dwarven Rings of Power?;The Seven Dwarven Tribes brough them to their respective homes and hid them there.;Some were regained by Sauron and some were destroyed.;They hoarded them in the depths of Moria, only the mightiest one was worn by the King of Moria.;They were buried with their original bearers when they died.;B
agilt;3;When Gandalf conquers the Balrog of Moria, for how long has he been dwelling in Moria?;1038 years;138 years;3180 years;813 years;A
agiltu;3;Which race who obtained Rings of Power did get affected least by the influence of the One Ring?;Elves;Hobbits;Men;Dwarves;D
agklsv;3;Who initially constructed the Great East Road?;Elves;Dwarves;Men;Hobbits;B
aglpt;4;Which of the following dwarves fought both in the Battles of Azanulbizar and Five Armies?;Thorin III Stonehelm;Thorin II Oakenshield;Dáin II Ironfoot; Durin the Deathless;BC
aglq;1;True or false: Moria is the only place on Arda where mithril can be found.;false
aglt;1;True or false: Gimli actually never visited Moria before he did with the Fellowship of the Ring.;true
aglt;3;In which battle did Balin lose his father?;Battle of the Five Armies;Battle of Azanulbizar;Battle of Dale;Battle of Gundabad;B
aglt;3;Where did the Battle of Azanulbizar between Dwarves and Orcs take place?;Moria West Gate;Dimrill Dale;Erebor;Mount Gundabad;B
aglt;3;Who fought in the Battle of Azanulbizar?;Elves and Dwarves against Orcs;Dwarves against Orcs;Men and Elves against;Orcs, Trolls and Nazgûl;Elves against Orcs and Wargs;B
aglt;3;Who slew Azog the Defiler?;Beorn;Dáin;Thráin II;Thorin;B
aglv;3;What is the nickname of Durin I?;Durin the Dragonslayer;Durin the Deathless;Durin Dwarf-Master;Durin Double-Axe;B
agm;3;After the War of the Ring, Gimli became the lord of what location?;Moria;Mount Gundabad;Belegost;The Glittering Caves;D
agm;3;Who founded the dwarven colony of Aglarond?;Balin;Thorin;Gimli;Durin;C
agpt;1;True or false: Gimli wanted to join Thorin & company on the quest to Erebor, but was too old.;false
agpt;1;True or false: Gimli was born in Erebor.;false
agpt;3;Who was Gimli's paternal grandfather?;Grór;Gróin;Thrór;Gamil;B
agpt;3;Who was the King Under the Mountain when Smaug descended upon Erebor?;Thrór;Thráin I;Thráin II;Thorin I;A
agt;3;Which of the dwarves of the quest of Erebor were Thorin's nephews?;Bifur and Bofur;Óin and Glóin;Nori and Dori;Kíli and Fíli;D
agtuv;3;What language do dwarves speak?;Telerin;Quenya;Khuzdul;Goldogrin;C
ahj;1;In the Fourth Age Sam's daughter Elanor founded a village, what's its name?;Undertowers
ahj;1;True or false: After the War of the Ring Merry wrote a book about pipe-weed.;true
ahj;3;After the War of the Ring, what position did Sam take up in the Shire seven times?;Thain;Mayor;Chief;Regent Master;B
ahj;3;What political office did Pippin have after the War of the Ring?;King;Mayor;President;Thain;D
ahj;3;Where did Sam Gamgee live in the Fourth Age?;Bagend;Hill Road;Bagshot Row;Bywater Road;A
ahj;3;Who did Goldilocks, daughter of Samwise and Rosie, marry?;Berilac Brandybuck, son of Meriadoc Brandybuck;Faramir Took, son of Peregrin Took;Seredic Brandybuck, son of Meriadoc Brandybuck;Vigo Baggins, son of Frodo Baggins;B
ahjkt;4;What is Underhill?;Alias of Frodo;Hobbit family of Bree;Part of Hobbiton;Town in the Shire;ABC
ahjot;3;On what date does Frodo annually become ill under the effects of Shelob's poison?;January 8th;October 10th;March 13th;July 4th;C
ahjt;1;In which Shire town are Longbottom Leaf and Old Toby grown?;Longbottom
ahjt;1;What is the chief township of the Shire?;Michel Delving
ahjt;1;Which town will you reach if you follow the road that goes past Bagend?;Overhill
ahjt;1;Which village at the Great East Road lies between Bywater and Michel Delving?;Waymeet
ahjt;2;At what Age did Frodo get adopted by Bilbo?;21;5
ahjt;2;Given the chance, how many meals a day will hobbits eat?;7;1
ahjt;2;How many casualties had the Battle of Bywater (total)?;89;15
ahjt;2;How many children did Sam andd Rosie have?;12;2
ahjt;2;How many Thains of the Shire had their seat in Tuckborough?;26;3
ahjt;2;Of the Thains of the Shire, what number was Pippin?;32;3
ahjt;3;After the Battle of Bywater, what did Merry become known as?;Merry the Magic;Merry the Mighty;Meriadoc the Mischevious;Meriadoc the Magnificent;D
ahjt;3;At the Three-Farthing stone three Farthings meet, which one is not among these?;Northfarthing;Eastfarthing;Southfarthing;Westfarthing;A
ahjt;3;At what age did Bilbo adapt Frodo as son?;66;77;88;99;D
ahjt;3;During the years between "The Hobbit" and "Lord of the Rings", where was Bilbo's sword, Sting?;In the Mathom-House in Michel Delving;Hanging over his fireplace;In Rivendell;Locked up in a chest;B
ahjt;3;Every seven years a big festival happens in the Shire. What's it called?;Free Fair;Lithe Feast;Days of Joy;Overlithe;A
ahjt;3;Frodo is Bilbo's...;first cousin;second cousin;first cousin twice removed;second cousin once removed;D
ahjt;3;Frodo left for his journey aged 50. How much younger was Bilbo when he left for Erebor?;1 year;3 years;5 years;Bilbo too was 50 years old at that point;D
ahjt;3;Hobbits eat seven meals a day. What comes directly after elevensies?;Afternoon tea;Luncheon;Supper;Second Breakfast;B
ahjt;3;In 3019 T.A. the One Ring was destroyed, which year was that in Shire Reckoning?;177;3441;1419;7522;C
ahjt;3;In emergency the Thain may invoke meetings, how are these called?;Council of the Thain;Shire-moot;Gathering;Shire Council;B
ahjt;3;In which part of the Shire is the town Dwaling to be found?;Northfarthing;Westfarthing;Southfarthing;Eastfarthing;D
ahjt;3;In which region is the village Deephallow located?;Buckland;Shire;Rohan;Westmarch;B
ahjt;3;In which Shire town did a battle between Orcs and Hobbits take place?;Bywater;Greenfields;Oatbarton;There never were any Orcs in the Shire.;B
ahjt;3;Merry is Pippins;brother;cousin;stepbrother;they aren't closely related;B
ahjt;3;To which farthing belongs the town Nobottle?;Northfarthing;Westfarthing;Southfarthing;Eastfarthing;B
ahjt;3;To which farthing belongs the town Oatbarton?;Northfarthing;Westfarthing;Southfarthing;Eastfarthing;A
ahjt;3;To which farthing belongs the town Pincup?;Northfarthing;Westfarthing;Southfarthing;Eastfarthing;C
ahjt;3;What does the Hobbitish word "Mathoms" refer to?;Things of great material worth;Things of everyday use;Things of no particular use;Things of ideolofical worth;C
ahjt;3;What is "Grindwall"?;Other name for the High Hay;Ship landing at Breredon;Causeway from Stock to Rushey through the Marish;Cliff overlooking the town of Scary;B
ahjt;3;What is "Mithe"?;Name of the money in the Shire;Name of a river;Name of a Hobbit family;Name for cold and foggy wheather;B
ahjt;3;What is "Overlithe"?;A rohirric poem about Eorl the Young riding into the Battle of Celebrant;A small village in the Shire, just north of Bagend;The name of the Leap Year's Day in the Shire;The name of a rohirrric ship used to transport goods down to Anduin;C
ahjt;3;What is "Perry-the-Winkle"?;Song by Bilbo;Shire folktale;Poem by Sam;Nickname of a Hobbit;C
ahjt;3;What is buried in the "Battle Pit" in Bywater?;Orcs;Rohirrim;Men;Hobbits;C
ahjt;3;What is the first name of Pippins wife?;Sapphira;Adamanta;Ruby;Diamond;D
ahjt;3;What is the Hobbit Tobold Hornblower famous for?;Could ride a horse;Brought beer to the Shire; Killed an orc;Introduced pipe-weed;D
ahjt;3;What is the name of Pippin's son?;Denethor;Aragorn;Isildur;Faramir;D
ahjt;3;What is the political designation of the Shire in the Fourth Age?;Colony of the Reunited Kingdom;Inferior Enclave;Free Land;Land Under Command of the King;C
ahjt;3;What was the village of Gamwich known for?;Brewing beer;Making ropes;Growing pipe-weed;Constructing carts;C
ahjt;3;Where did Hamfast Gamgee, Sam Gamgee's father, live before he came to Hobbiton?;Bywater;Bree;Tighfield;Sackville;C
ahjt;3;Where is the Great Smial of the Took family located?;Tuckborough;Tookbank;Longbottom;Hobbiton;A
ahjt;3;Which Hobbit family has its seat in the town Budgeford?;Brandybuck;Took;Bolger;Proudfoot;C
ahjt;3;Which Hobbit slew the orc Golfimbul of Mount Gram?;Bandobras Took;Bill Butcher;Bowman Cotton;Bodo Proudfoot;A
ahjt;3;Which inn can be found in Frogmorton?;The Floating Log;The Ivy Bush;The Green Dragon;The Golden Perch;A
ahjt;3;Which of the following inns is NOT located in the Shire?;Golden Perch;All-Welcome Inn;Old Guesthouse;Bridge Inn;C
ahjt;3;Which of the following is NOT the name of a region in the Shire?;White-Downs;The Yale;Bridgefields;Tookland;A
ahjt;3;Which of the following locations is closest to the Girdley Island?;Tharbad;Lond Daer;Hobbiton;Pelargir;C
ahjt;3;Which of the following towns is NOT located in the Shire's West Farthing?;Gamwich;Little Delving;Long Cleeve;Tighfield;C
ahjt;3;Which town lies between Frogmorton and the Brandywine Bridge?;Whitfurrows;Whitwell;Greenfields;Greenholm;A
ahjt;3;Who is the youngest of the four Hobbits?;Frodo;Sam;Merry;Pippin;D
ahjt;4;At which rivers lies the town Haysend?;Brandywine;Thistle Brook;Norbourn;Withywindle;AD
ahjt;4;In which Ages does the Shire exist?;First Age;Second Age;Third Age;Fourth Age;CD
ahjt;4;Which of the following are located in the Shire?;Old Grange;Old Mill;Old Guesthouse;Old Winyards;ABD
ahjt;4;Which of the following are names of Hobbit families?;Clayhanger;Hornblower;Sandheaver;Ropemaker;ABC
ahjt;4;Which of the following are names of Hobbit families?;Lightfoot;Longleg;Strongarm;Goodbody;AD
ahjt;4;Which of the following are names of Hobbit families?;Twofoot;Proudfoot;Lightfoot;Whitfoot;ABCD
ahjt;4;Which of the following are names of Hobbit families?;Verywell;Prettymuch;Goodenough;Nicelydone;C
ahjt;4;Which of the following are related to Frodo?;Sam;Bilbo;Pippin;Merry;BCD
ahjt;4;Which of the following flower names are also names of Hobbits?;Primrose;Pimpernel;Pansy;Peony;ABCD
ahjt;4;Which of the following forests are located in the Shire?;Chetwood;Woody End;Black Forest;Bindbole Wood;BD
ahjt;4;Which of the following roads are located in the Shire?;Northway;Hill Road;Greenway;Forest Road;AB
ahjt;4;Which of the following towns are located in the Shire?;Newbury;Rushey;Deephallow;Breredon;BC
ahjt;4;Which of the following towns lie at the Great East Road?;Greenfields;Greenholm;Whitfurrows;Whitwell;BC
ahjt;4;Which of the following towns lie within Buckland?;Newbury;Breredon;Haysend;Standelf;ABCD
ahjt;4;Which of the following wetlands are located in or at the border of the Shire?;Overbourn Marshes;High Moors;Rushock Bog;Midgewater Marshes;AC
ahjt;4;Which of the following words are also names of Shire towns?;Scary;Hasty;Rusty;Angry;A
ahjt;4;Who were the two Hobbits that founded the Shire?;Blanco;Marcho;Folco;Largo;AB
ahmt;3;Which of Merry's armaments in the Battle of the Pelennor Fields is NOT provided by Rohan?;His sword;His helm;His jerkin;His knife;A
ahn;3;Where do Merry and Pippin die?;Minas Tirith;Edoras;Shire;Rivendell;A
ahpt;3;How are Sméagol and Déagol related?;They are brothers;They are cousins;Déagol is Sméagol's father;They are friends but not otherwise related;B
aht;2;How many months did Frodo's journey take?;13;2
ainq;4;Which of the following are titles or names given to Saruman?;The White Wizard;Curumo;Olórin;The Many-Coloured;ABD
aiqt;3;In which Age did Gandalf come to Middle-earth?;Age Before the Years;First Age;Second Age;Third Age;D
aiquv;3;Which of the Valar did Saruman serve in Valinor?;Yavanna;Manwe;Ulmo;Aule;D
aiqv;3;Whom did Sauron serve first?;Saruman;Melkor;Aulë;Manwë;C
ait;4;Which of the following are wizards?;Annatar;Pallando;Radagast;Denethor;BC
aj;4;Which of the four famous Hobbits had at least 1 child?;Frodo;Sam;Merry;Pippin;BD
ajmq;4;Which of the following words are also names found in Arda?;Shelf;Adorn;Stock;Afros;BCD
ajt;3;What is the name of the stream that flows through Needlehole?;Brandywine;The Water;Shirebourn;Norbourn;B
ak;4;Which mountain ridges mark the boundaries of Eriador?;White Mountains;Misty Mountains;Iron Mountains;Blue Mountains;BD
akt;4;Between which rivers lies the region known as "The Angle" in Eriador?;Mitheithel (Hoarwell);Gwathló (Greyflood);Baranduin (Brandywine);Bruinen (Loudwater);AD
al;3;What is the name of the easternmost peak of the White Mountains?;Amon Dîn;Mindolluin;Dol Tarlang;Ras Morthil;B
al;3;What is the name of the southernmost peak of the Misty Mountains?;Amon Dîn;Amon Gwareth;Dol Baran;Mindolluin;C
am;3;In the Fourth Age, to which realm does Fangorn forest belong?;Gondor;The Reunited Kingdom;It became an autonomous realm;It didn't belong to any realm;C
ano;4;Which of the following are names of rivers?;Morannon;Morgulduin;Mordor;Morthond;BD
antu;3;What is "Gilrain"?;River in Gondor;3rd prince of Dol Amroth;Elven ship type;Mother of Aragorn II.;A
aot;3;What symbol is used by the orcs of Minas Morgul?;A waxing moon crescent with a skull;A red eye surrrounded with yellow and orange flames on a black tower;A tree burning with yellow and orange flames on brown ground;A red hand with four fingers dripping red blood;A
aot;3;Where does Shelob live?;Barad Ungol;Cirith Ungol;Minas Ungol;Torech Ungol;D
bcy;1;True or false: The production costs for the Hobbit films were higher than those for LotR.;true
bcy;3;Which of the following is true about the Lord of the Rings and Hobbit film trilogies' productions?;LotR did cost about twice as much as the Hobbit.;LotR only did cost about a third of what the Hobbit cost.;They both did cost about the same.;One LotR film did cost about as much as the entire Hobbit trilogy.;B
befghi;3;Of the ten most often mentioned characters in the LotR books, how many belong to the Fellowship of the Ring?;6;7;8;9;C
befhiy;4;Which of the following film facts are true?;In the entire trilogy there is not a single scene where two female characters speak to each other.;Elijah Wood (Frodo) and Ian McKellen (Gandalf) have not shot a single scene together.;Peter Jacksons two children, and he himself, appear in every single film of the trilogy.;The actors of Arwen and Aragorn were so fascinated by Elvish that they learned to speak it fluently.;ABC
befty;2;In the Extended Return of the King film, how many Men, Orcs and Elves die in total on screen?;836;100
befty;3;In the Return of the King film, which non-actor plays the corsair that gets shot down by Legolas?;Howard Shore (music score composer);Alan Lee (conceptual artist);Peter Jackson (director);David Salo (fictional languages translator);C
